,Game,BatPos,Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,RE24,PO,A,Details,Name,Date,HomeGame
1593,133,1,Pete Alonso 1B,5.0,2.0,3.0,0.0,0.0,1.0,5.0,0.265,0.367,0.587,0.954,18.0,9.0,0.047,0.82,0.089,-0.042,0.4,8.0,1.0,,Pete_Alonso,201908300,False
1594,133,2,Michael Conforto CF,5.0,2.0,3.0,2.0,0.0,1.0,5.0,0.262,0.365,0.501,0.866,16.0,11.0,0.058,1.13,0.125,-0.067,2.1,3.0,0.0,"HR,2B",Michael_Conforto,201908300,False
1595,133,3,J.D. Davis LF,3.0,2.0,0.0,0.0,2.0,2.0,5.0,0.301,0.366,0.515,0.881,25.0,12.0,-0.081,1.35,0.069,-0.15,-0.4,0.0,1.0,,J.D._Davis,201908300,False
1596,133,4,Joe Panik 2B,4.0,2.0,2.0,0.0,1.0,0.0,5.0,0.243,0.313,0.322,0.634,18.0,9.0,0.173,1.59,0.211,-0.038,1.8,0.0,2.0,2B,Joe_Panik,201908300,False
1597,133,5,Amed Rosario SS,5.0,1.0,1.0,2.0,0.0,2.0,5.0,0.287,0.325,0.436,0.76,15.0,11.0,0.053,1.99,0.2,-0.148,-0.5,1.0,2.0,,Amed_Rosario,201908300,False
1598,133,6,Todd Frazier 3B,4.0,2.0,2.0,6.0,0.0,0.0,5.0,0.23,0.303,0.418,0.72,12.0,7.0,0.178,1.22,0.212,-0.034,5.2,0.0,3.0,"2·HR,HBP",Todd_Frazier,201908300,False
1599,133,7,Rene Rivera C,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.0,0.2,8.0,5.0,-0.041,0.79,0.0,-0.041,-0.4,5.0,0.0,,Rene_Rivera,201908300,False
1600,133,8,   Wilson Ramos PH-C,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.293,0.355,0.42,0.775,13.0,9.0,0.157,1.56,0.158,-0.002,0.7,3.0,0.0,,Wilson_Ramos,201908300,False
1601,133,9,Zack Wheeler P,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.239,0.3,0.348,0.648,11.0,7.0,-0.01,1.08,0.028,-0.038,0.0,1.0,1.0,,Zack_Wheeler,201908300,False
1602,133,11,   Rajai Davis PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.214,0.267,0.5,0.767,1.0,1.0,-0.122,3.95,0.0,-0.122,-0.8,,,,Rajai_Davis,201908300,False
1603,133,13,   Juan Lagares PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.209,0.277,0.295,0.572,3.0,2.0,-0.001,0.04,0.0,-0.001,-0.1,,,,Juan_Lagares,201908300,False
1604,133,16,Team Totals,39.0,11.0,12.0,11.0,4.0,9.0,44.0,0.308,0.386,0.59,0.976,158.0,97.0,0.206,1.38,1.092,-0.888,6.1,27.0,10.0,,Team_Totals,201908300,False
1605,134,0,Amed Rosario SS,5.0,1.0,2.0,0.0,0.0,0.0,5.0,0.288,0.325,0.435,0.761,21.0,15.0,-0.021,0.82,0.055,-0.077,-1.0,1.0,1.0,GDP,Amed_Rosario,201908310,False
1606,134,1,Pete Alonso 1B,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.263,0.365,0.582,0.948,16.0,10.0,-0.034,0.95,0.053,-0.087,-0.6,7.0,0.0,,Pete_Alonso,201908310,False
1607,134,2,J.D. Davis LF,4.0,1.0,0.0,0.0,1.0,3.0,5.0,0.297,0.364,0.509,0.873,22.0,13.0,-0.045,0.79,0.04,-0.084,-0.7,3.0,0.0,,J.D._Davis,201908310,False
1608,134,4,Wilson Ramos C,5.0,2.0,4.0,1.0,0.0,0.0,5.0,0.299,0.36,0.427,0.787,21.0,14.0,0.206,0.98,0.21,-0.004,2.5,12.0,1.0,2B,Wilson_Ramos,201908310,False
1609,134,5,Michael Conforto RF,4.0,1.0,2.0,1.0,1.0,0.0,5.0,0.264,0.367,0.503,0.87,20.0,11.0,0.164,1.25,0.215,-0.051,2.1,0.0,0.0,2B,Michael_Conforto,201908310,False
1610,134,6,Todd Frazier 3B,4.0,1.0,3.0,2.0,0.0,0.0,5.0,0.235,0.308,0.424,0.732,21.0,12.0,0.131,1.1,0.175,-0.045,2.2,2.0,4.0,"2B,HBP",Todd_Frazier,201908310,False
1611,134,7,Joe Panik 2B,5.0,0.0,1.0,2.0,0.0,1.0,5.0,0.242,0.311,0.323,0.634,17.0,12.0,-0.033,0.9,0.073,-0.106,-0.4,1.0,2.0,2B,Joe_Panik,201908310,False
1612,134,8,Juan Lagares CF,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.204,0.271,0.289,0.56,25.0,17.0,-0.142,0.93,0.0,-0.142,-2.5,1.0,0.0,,Juan_Lagares,201908310,False
1613,134,9,Steven Matz P,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.25,0.25,0.313,0.563,12.0,9.0,-0.052,1.21,0.019,-0.071,-0.4,0.0,0.0,,Steven_Matz,201908310,False
1614,134,13,   Rajai Davis PH-LF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.188,0.235,0.438,0.673,7.0,4.0,0.011,0.42,0.02,-0.009,-0.1,0.0,0.0,,Rajai_Davis,201908310,False
1615,134,14,Team Totals,41.0,6.0,13.0,6.0,3.0,6.0,45.0,0.317,0.378,0.415,0.792,182.0,117.0,0.185,0.96,0.86,-0.676,1.1,27.0,8.0,,Team_Totals,201908310,False
1616,135,0,Jeff McNeil LF-3B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.323,0.389,0.519,0.908,12.0,9.0,-0.282,1.57,0.0,-0.282,-1.5,1.0,0.0,,Jeff_McNeil,201909010,False
1617,135,1,Pete Alonso 1B,3.0,1.0,2.0,1.0,1.0,0.0,4.0,0.265,0.368,0.589,0.957,16.0,9.0,0.168,1.79,0.195,-0.027,1.5,9.0,2.0,HR,Pete_Alonso,201909010,False
1618,135,2,Michael Conforto RF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.261,0.364,0.499,0.863,14.0,10.0,-0.221,1.65,0.0,-0.221,-1.6,1.0,1.0,GDP,Michael_Conforto,201909010,False
1619,135,3,Wilson Ramos C,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.298,0.359,0.428,0.787,11.0,8.0,-0.048,0.85,0.027,-0.076,-0.4,8.0,0.0,2B,Wilson_Ramos,201909010,False
1620,135,4,Joe Panik 2B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.24,0.311,0.32,0.631,17.0,9.0,-0.052,0.98,0.014,-0.065,-0.5,1.0,1.0,,Joe_Panik,201909010,False
1621,135,5,Amed Rosario SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.286,0.323,0.432,0.755,19.0,13.0,-0.096,0.91,0.0,-0.096,-0.9,0.0,2.0,,Amed_Rosario,201909010,False
1622,135,6,Todd Frazier 3B,3.0,0.0,1.0,0.0,0.0,2.0,3.0,0.236,0.309,0.423,0.732,11.0,8.0,0.043,1.28,0.086,-0.043,0.0,0.0,1.0,,Todd_Frazier,201909010,False
1623,135,8,Juan Lagares CF,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.203,0.269,0.286,0.555,5.0,4.0,-0.05,0.97,0.0,-0.05,-0.4,1.0,0.0,,Juan_Lagares,201909010,False
1624,135,10,Marcus Stroman P,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.077,0.077,0.077,0.154,5.0,5.0,-0.034,0.66,0.0,-0.034,-0.3,1.0,1.0,,Marcus_Stroman,201909010,False
1625,135,16,Team Totals,29.0,2.0,4.0,1.0,3.0,5.0,33.0,0.138,0.219,0.276,0.495,118.0,79.0,-0.283,1.43,0.615,-0.898,-2.9,24.0,8.0,,Team_Totals,201909010,False
1626,136,0,Jeff McNeil 3B,4.0,1.0,1.0,2.0,1.0,0.0,5.0,0.322,0.389,0.523,0.913,15.0,7.0,0.087,0.61,0.153,-0.066,1.2,1.0,3.0,HR,Jeff_McNeil,201909020,False
1627,136,1,Pete Alonso 1B,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.265,0.366,0.585,0.952,19.0,12.0,-0.032,0.32,0.006,-0.038,-1.1,7.0,0.0,,Pete_Alonso,201909020,False
1628,136,2,Michael Conforto RF,5.0,1.0,1.0,0.0,0.0,3.0,5.0,0.261,0.363,0.496,0.859,25.0,18.0,-0.012,0.28,0.015,-0.027,-0.6,4.0,0.0,,Michael_Conforto,201909020,False
1629,136,3,J.D. Davis LF,5.0,2.0,3.0,2.0,0.0,2.0,5.0,0.301,0.367,0.513,0.88,20.0,13.0,0.118,0.44,0.119,-0.001,1.9,0.0,0.0,2B,J.D._Davis,201909020,False
1630,136,5,Brandon Nimmo CF,3.0,1.0,1.0,1.0,2.0,1.0,5.0,0.203,0.355,0.331,0.686,20.0,12.0,0.092,0.49,0.094,-0.001,1.4,3.0,0.0,2B,Brandon_Nimmo,201909020,False
1631,136,6,Amed Rosario SS,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.285,0.322,0.43,0.752,23.0,17.0,-0.095,0.68,0.0,-0.095,-1.5,0.0,1.0,,Amed_Rosario,201909020,False
1632,136,7,Joe Panik 2B,5.0,0.0,1.0,1.0,0.0,0.0,5.0,0.24,0.31,0.321,0.631,21.0,12.0,0.115,0.56,0.137,-0.023,0.6,0.0,2.0,2B,Joe_Panik,201909020,False
1633,136,8,Rene Rivera C,3.0,1.0,2.0,1.0,1.0,0.0,4.0,0.286,0.444,0.286,0.73,12.0,7.0,0.085,0.49,0.086,-0.001,1.1,12.0,1.0,,Rene_Rivera,201909020,False
1634,136,9,Noah Syndergaard P,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.105,0.15,0.228,0.378,11.0,9.0,-0.079,0.82,0.0,-0.079,-1.4,0.0,0.0,,Noah_Syndergaard,201909020,False
1635,136,13,Team Totals,38.0,7.0,11.0,7.0,5.0,12.0,43.0,0.289,0.372,0.447,0.819,170.0,107.0,0.28,0.5,0.611,-0.331,1.9,27.0,7.0,,Team_Totals,201909020,False
1636,137,0,Jeff McNeil LF-2B,5.0,2.0,2.0,3.0,0.0,0.0,5.0,0.323,0.39,0.529,0.918,18.0,13.0,0.082,0.64,0.132,-0.05,2.1,0.0,0.0,HR,Jeff_McNeil,201909030,False
1637,137,1,Pete Alonso 1B,5.0,2.0,3.0,2.0,0.0,1.0,5.0,0.268,0.368,0.591,0.96,16.0,11.0,0.045,0.51,0.071,-0.027,2.2,7.0,2.0,HR,Pete_Alonso,201909030,False
1638,137,2,Michael Conforto RF,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.26,0.362,0.493,0.854,17.0,12.0,0.039,0.59,0.069,-0.029,-0.1,2.0,0.0,,Michael_Conforto,201909030,False
1639,137,3,Wilson Ramos C,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.298,0.358,0.429,0.787,10.0,8.0,0.105,1.04,0.162,-0.057,0.4,6.0,0.0,"2B,GDP",Wilson_Ramos,201909030,False
1640,137,8,Brandon Nimmo CF-LF,2.0,1.0,1.0,2.0,1.0,0.0,4.0,0.207,0.359,0.356,0.714,18.0,10.0,0.094,0.84,0.129,-0.035,0.9,3.0,0.0,"HR,SB,SF",Brandon_Nimmo,201909030,False
1641,137,9,Joe Panik 2B,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.242,0.311,0.33,0.641,17.0,11.0,0.128,0.78,0.166,-0.038,1.5,2.0,2.0,HR,Joe_Panik,201909030,False
1642,137,11,Todd Frazier 3B,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.234,0.308,0.42,0.728,23.0,16.0,-0.057,0.66,0.006,-0.063,-0.4,0.0,1.0,,Todd_Frazier,201909030,False
1643,137,12,Luis Guillorme SS,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.224,0.321,0.367,0.689,13.0,8.0,-0.032,0.61,0.033,-0.064,-0.6,3.0,3.0,2B,Luis_Guillorme,201909030,False
1644,137,13,Jacob deGrom P,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.218,0.271,0.364,0.635,12.0,8.0,-0.063,0.79,0.0,-0.063,-0.9,2.0,1.0,,Jacob_deGrom,201909030,False
1645,137,14,   Tomas Nido C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.205,0.238,0.325,0.562,3.0,3.0,-0.011,0.69,0.0,-0.011,-0.3,0.0,0.0,,Tomas_Nido,201909030,False
1646,137,15,Team Totals,35.0,10.0,11.0,10.0,3.0,7.0,39.0,0.314,0.359,0.714,1.073,147.0,100.0,0.342,0.69,0.78,-0.437,4.9,25.0,9.0,,Team_Totals,201909030,False
1647,138,0,Jeff McNeil 3B,5.0,0.0,2.0,2.0,0.0,0.0,5.0,0.324,0.39,0.527,0.917,15.0,11.0,-0.029,0.58,0.033,-0.061,0.4,0.0,1.0,,Jeff_McNeil,201909040,False
1648,138,1,Pete Alonso 1B,5.0,1.0,1.0,1.0,0.0,0.0,5.0,0.267,0.367,0.593,0.96,12.0,8.0,0.049,0.42,0.09,-0.041,-0.2,7.0,0.0,HR,Pete_Alonso,201909040,False
1649,138,2,Michael Conforto RF,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.259,0.36,0.492,0.852,23.0,14.0,0.042,0.43,0.071,-0.029,-0.4,5.0,0.0,2B,Michael_Conforto,201909040,False
1650,138,4,Wilson Ramos C,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.295,0.357,0.424,0.781,21.0,14.0,-0.001,0.61,0.037,-0.038,-0.4,6.0,0.0,,Wilson_Ramos,201909040,False
1651,138,5,Robinson Cano 2B,3.0,2.0,3.0,2.0,1.0,0.0,4.0,0.259,0.303,0.43,0.733,13.0,6.0,0.231,0.96,0.231,0.0,2.6,0.0,1.0,HR,Robinson_Cano,201909040,False
1652,138,10,J.D. Davis LF,3.0,1.0,2.0,0.0,0.0,0.0,3.0,0.305,0.37,0.517,0.887,10.0,5.0,-0.036,1.05,0.071,-0.107,0.2,3.0,0.0,"2B,GDP",J.D._Davis,201909040,False
1653,138,13,   Joe Panik PH-2B,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.243,0.312,0.331,0.643,8.0,6.0,-0.023,0.3,0.002,-0.025,-0.3,1.0,1.0,GDP,Joe_Panik,201909040,False
1654,138,14,Amed Rosario SS,5.0,2.0,2.0,1.0,0.0,0.0,5.0,0.286,0.323,0.429,0.752,16.0,13.0,0.002,0.67,0.061,-0.059,0.6,1.0,1.0,SB,Amed_Rosario,201909040,False
1655,138,15,Juan Lagares CF,3.0,1.0,1.0,1.0,1.0,0.0,4.0,0.204,0.273,0.3,0.573,7.0,4.0,0.1,0.67,0.113,-0.014,0.4,1.0,0.0,"HR,IW",Juan_Lagares,201909040,False
1656,138,16,Zack Wheeler P,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.229,0.288,0.333,0.622,4.0,4.0,-0.063,1.18,0.0,-0.063,-0.7,0.0,1.0,,Zack_Wheeler,201909040,False
1657,138,18,Team Totals,37.0,8.0,13.0,7.0,6.0,2.0,43.0,0.351,0.442,0.649,1.091,143.0,87.0,0.281,0.62,0.718,-0.437,2.9,27.0,6.0,,Team_Totals,201909040,False
1658,139,0,Jeff McNeil LF-3B,3.0,1.0,1.0,1.0,1.0,0.0,5.0,0.324,0.392,0.526,0.918,27.0,17.0,0.046,1.99,0.138,-0.091,0.4,1.0,0.0,"CS,HBP,GDP",Jeff_McNeil,201909060,True
1659,139,1,Pete Alonso 1B,4.0,0.0,1.0,2.0,1.0,3.0,5.0,0.267,0.367,0.591,0.958,26.0,16.0,0.512,2.6,0.586,-0.074,1.6,8.0,0.0,,Pete_Alonso,201909060,True
1660,139,2,Michael Conforto RF,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.259,0.359,0.496,0.855,16.0,9.0,0.028,0.83,0.103,-0.075,0.1,4.0,0.0,HR,Michael_Conforto,201909060,True
1661,139,3,Wilson Ramos C,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.295,0.356,0.423,0.778,10.0,8.0,0.014,0.82,0.069,-0.055,0.4,11.0,0.0,,Wilson_Ramos,201909060,True
1662,139,4,Robinson Cano 2B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.259,0.302,0.428,0.73,11.0,8.0,-0.035,0.77,0.026,-0.06,-0.6,1.0,2.0,,Robinson_Cano,201909060,True
1663,139,5,Amed Rosario SS,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.286,0.322,0.428,0.75,14.0,12.0,-0.106,1.23,0.008,-0.114,-0.6,1.0,3.0,,Amed_Rosario,201909060,True
1664,139,6,Brandon Nimmo CF-LF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.201,0.358,0.345,0.703,25.0,15.0,-0.104,0.99,0.0,-0.104,-0.7,1.0,0.0,,Brandon_Nimmo,201909060,True
1665,139,7,Todd Frazier 3B,2.0,1.0,1.0,0.0,1.0,0.0,3.0,0.235,0.312,0.42,0.732,13.0,5.0,0.083,1.21,0.104,-0.021,0.5,0.0,3.0,,Todd_Frazier,201909060,True
1666,139,9,   Juan Lagares CF,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.208,0.276,0.303,0.579,4.0,3.0,0.029,1.36,0.029,0.0,0.1,0.0,0.0,,Juan_Lagares,201909060,True
1667,139,10,Steven Matz P,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.265,0.265,0.327,0.592,5.0,3.0,0.005,1.12,0.023,-0.018,0.1,0.0,1.0,SH,Steven_Matz,201909060,True
1668,139,16,   J.D. Davis PH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.307,0.371,0.519,0.89,7.0,4.0,0.073,2.27,0.073,0.0,0.3,,,,J.D._Davis,201909060,True
1669,139,17,Team Totals,32.0,5.0,10.0,5.0,3.0,9.0,38.0,0.312,0.389,0.406,0.795,159.0,101.0,0.527,1.44,1.159,-0.63,1.4,27.0,9.0,,Team_Totals,201909060,True
1670,140,0,Amed Rosario SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.284,0.32,0.425,0.745,12.0,8.0,-0.09,0.84,0.0,-0.09,-1.1,1.0,2.0,,Amed_Rosario,201909070,True
1671,140,1,Pete Alonso 1B,4.0,0.0,2.0,0.0,0.0,0.0,4.0,0.269,0.368,0.592,0.96,13.0,8.0,0.071,0.59,0.087,-0.016,0.5,5.0,0.0,2B,Pete_Alonso,201909070,True
1672,140,2,Jeff McNeil 2B,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.324,0.393,0.525,0.917,15.0,9.0,0.004,0.95,0.054,-0.049,0.2,2.0,0.0,,Jeff_McNeil,201909070,True
1673,140,3,J.D. Davis LF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.306,0.37,0.516,0.885,20.0,15.0,-0.089,1.08,0.007,-0.095,-1.0,4.0,0.0,,J.D._Davis,201909070,True
1674,140,4,Michael Conforto RF,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.258,0.359,0.493,0.851,19.0,10.0,-0.037,1.03,0.033,-0.07,-0.8,3.0,0.0,GDP,Michael_Conforto,201909070,True
1675,140,5,Todd Frazier 3B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.236,0.312,0.42,0.732,5.0,4.0,-0.065,1.36,0.024,-0.089,-0.6,0.0,3.0,,Todd_Frazier,201909070,True
1676,140,7,Juan Lagares CF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.209,0.276,0.303,0.58,11.0,7.0,0.103,0.98,0.11,-0.007,1.1,0.0,0.0,SB,Juan_Lagares,201909070,True
1677,140,8,   Joe Panik PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.243,0.311,0.33,0.642,5.0,3.0,-0.008,0.43,0.0,-0.008,-0.2,,,,Joe_Panik,201909070,True
1678,140,9,Tomas Nido C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.2,0.232,0.317,0.549,12.0,8.0,-0.09,1.04,0.0,-0.09,-1.1,11.0,0.0,,Tomas_Nido,201909070,True
1679,140,10,   Robinson Cano PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.258,0.301,0.426,0.728,4.0,3.0,-0.006,0.21,0.0,-0.006,-0.4,,,,Robinson_Cano,201909070,True
1680,140,11,Marcus Stroman P,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.071,0.071,0.071,0.143,3.0,3.0,-0.039,1.4,0.0,-0.039,-0.4,1.0,0.0,,Marcus_Stroman,201909070,True
1681,140,12,   Jed Lowrie PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,-0.03,1.33,0.0,-0.03,-0.5,,,,Jed_Lowrie,201909070,True
1682,140,15,   Rajai Davis PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.176,0.222,0.412,0.634,1.0,1.0,-0.01,0.4,0.0,-0.01,-0.2,,,,Rajai_Davis,201909070,True
1683,140,18,   Wilson Ramos PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.294,0.355,0.422,0.777,5.0,4.0,-0.002,0.07,0.0,-0.002,-0.3,,,,Wilson_Ramos,201909070,True
1684,140,19,Team Totals,33.0,0.0,6.0,0.0,3.0,7.0,36.0,0.182,0.25,0.212,0.462,136.0,88.0,-0.279,0.9,0.324,-0.601,-4.4,27.0,5.0,,Team_Totals,201909070,True
1685,141,0,Jeff McNeil 3B,5.0,1.0,2.0,0.0,1.0,1.0,6.0,0.325,0.394,0.523,0.917,27.0,21.0,0.03,1.13,0.114,-0.083,0.2,2.0,2.0,,Jeff_McNeil,201909080,True
1686,141,1,Pete Alonso 1B,5.0,1.0,1.0,0.0,0.0,2.0,6.0,0.268,0.368,0.588,0.956,20.0,13.0,-0.087,1.44,0.084,-0.172,-0.8,4.0,1.0,HBP,Pete_Alonso,201909080,True
1687,141,2,Michael Conforto RF,5.0,1.0,1.0,0.0,1.0,2.0,6.0,0.257,0.358,0.49,0.848,21.0,14.0,-0.022,1.42,0.123,-0.144,-0.5,3.0,1.0,,Michael_Conforto,201909080,True
1688,141,3,Wilson Ramos C,4.0,2.0,3.0,3.0,1.0,0.0,5.0,0.298,0.36,0.434,0.794,18.0,12.0,0.319,1.43,0.319,0.0,3.2,10.0,0.0,"HR,2B",Wilson_Ramos,201909080,True
1689,141,4,Robinson Cano 2B,3.0,1.0,1.0,2.0,1.0,0.0,5.0,0.259,0.303,0.435,0.737,24.0,15.0,0.034,1.51,0.135,-0.101,0.5,3.0,1.0,"HR,SF",Robinson_Cano,201909080,True
1690,141,5,J.D. Davis LF,4.0,0.0,1.0,0.0,1.0,2.0,5.0,0.305,0.37,0.513,0.883,24.0,13.0,-0.019,1.51,0.097,-0.116,-0.2,0.0,0.0,,J.D._Davis,201909080,True
1691,141,6,Brandon Nimmo CF,3.0,1.0,1.0,1.0,2.0,1.0,5.0,0.204,0.368,0.345,0.713,23.0,12.0,0.13,1.31,0.174,-0.044,1.0,3.0,0.0,,Brandon_Nimmo,201909080,True
1692,141,7,Amed Rosario SS,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.287,0.322,0.426,0.749,23.0,19.0,0.042,1.45,0.16,-0.119,0.6,2.0,5.0,,Amed_Rosario,201909080,True
1693,141,8,Noah Syndergaard P,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.102,0.145,0.22,0.366,6.0,4.0,-0.079,0.89,0.0,-0.079,-1.0,0.0,1.0,GDP,Noah_Syndergaard,201909080,True
1694,141,9,   Todd Frazier PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.236,0.312,0.419,0.73,6.0,3.0,-0.094,3.76,0.0,-0.094,-0.8,,,,Todd_Frazier,201909080,True
1695,141,15,   Joe Panik PH,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.245,0.313,0.332,0.645,6.0,3.0,0.075,2.17,0.075,0.0,0.6,,,,Joe_Panik,201909080,True
1696,141,18,   Jed Lowrie PH,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,-0.042,1.82,0.0,-0.042,-0.4,,,,Jed_Lowrie,201909080,True
1697,141,19,Team Totals,39.0,7.0,14.0,7.0,7.0,11.0,48.0,0.359,0.458,0.538,0.997,207.0,135.0,0.287,1.45,1.281,-0.994,2.6,27.0,11.0,,Team_Totals,201909080,True
1698,142,0,Jeff McNeil 3B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.325,0.393,0.523,0.916,19.0,11.0,-0.052,0.68,0.011,-0.063,-0.5,0.0,1.0,2B,Jeff_McNeil,201909090,True
1699,142,1,Pete Alonso 1B,4.0,2.0,2.0,2.0,0.0,1.0,4.0,0.27,0.369,0.599,0.968,11.0,8.0,0.186,0.6,0.217,-0.031,1.5,5.0,3.0,2·HR,Pete_Alonso,201909090,True
1700,142,2,Michael Conforto RF,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.258,0.359,0.489,0.848,17.0,11.0,0.02,0.39,0.036,-0.016,0.2,2.0,0.0,,Michael_Conforto,201909090,True
1701,142,3,Wilson Ramos C,3.0,1.0,2.0,0.0,0.0,0.0,4.0,0.301,0.363,0.438,0.801,14.0,12.0,0.062,0.68,0.094,-0.032,0.7,15.0,0.0,"2B,HBP,GDP",Wilson_Ramos,201909090,True
1702,142,4,Robinson Cano 2B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.259,0.302,0.432,0.735,10.0,7.0,-0.107,0.89,0.019,-0.126,-1.5,1.0,3.0,2·GDP,Robinson_Cano,201909090,True
1703,142,5,J.D. Davis LF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.303,0.368,0.508,0.876,11.0,8.0,-0.092,0.9,0.0,-0.092,-1.3,1.0,0.0,GDP,J.D._Davis,201909090,True
1704,142,7,Brandon Nimmo CF-LF,2.0,0.0,0.0,0.0,1.0,2.0,3.0,0.201,0.368,0.34,0.708,15.0,7.0,-0.013,0.65,0.008,-0.02,-0.1,0.0,0.0,IW,Brandon_Nimmo,201909090,True
1705,142,8,Amed Rosario SS,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.289,0.324,0.428,0.752,16.0,8.0,0.105,0.78,0.115,-0.01,0.9,0.0,2.0,,Amed_Rosario,201909090,True
1706,142,9,Jacob deGrom P,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.211,0.262,0.351,0.613,3.0,3.0,-0.049,0.93,0.0,-0.049,-0.7,3.0,1.0,,Jacob_deGrom,201909090,True
1707,142,10,   Joe Panik PH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.244,0.312,0.331,0.643,6.0,3.0,-0.007,0.3,0.0,-0.007,-0.2,,,,Joe_Panik,201909090,True
1708,142,12,Team Totals,29.0,3.0,9.0,3.0,2.0,7.0,32.0,0.31,0.375,0.586,0.961,122.0,78.0,0.053,0.69,0.5,-0.446,-0.9,27.0,10.0,,Team_Totals,201909090,True
1709,143,0,Jeff McNeil LF,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.322,0.39,0.519,0.908,17.0,13.0,-0.096,0.89,0.0,-0.096,-1.2,1.0,0.0,,Jeff_McNeil,201909100,True
1710,143,1,Pete Alonso 1B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.268,0.366,0.594,0.961,21.0,16.0,-0.063,0.63,0.0,-0.063,-0.8,11.0,0.0,,Pete_Alonso,201909100,True
1711,143,2,Michael Conforto RF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.258,0.358,0.489,0.847,22.0,13.0,-0.011,0.45,0.023,-0.034,-0.3,2.0,0.0,2B,Michael_Conforto,201909100,True
